FY,Hour,Total_MWh_Dispatched,Total_Revenue,VWAP,State,Fuel_Type,% of total MWh dispatched,% of total revenue
2023,1,0.0,0.0,,NSW,Liquid,0.0,0.0
2023,2,0.0,0.0,,NSW,Liquid,0.0,0.0
2023,3,0.0,0.0,,NSW,Liquid,0.0,0.0
2023,4,0.0,0.0,,NSW,Liquid,0.0,0.0
2023,5,0.0,0.0,,NSW,Liquid,0.0,0.0
2023,6,0.0,0.0,,NSW,Liquid,0.0,0.0
2023,7,0.0,0.0,,NSW,Liquid,0.0,0.0
2023,8,0.0,0.0,,NSW,Liquid,0.0,0.0
2023,9,0.0,0.0,,NSW,Liquid,0.0,0.0
2023,10,0.0,0.0,,NSW,Liquid,0.0,0.0
2023,11,0.0,0.0,,NSW,Liquid,0.0,0.0
2023,12,0.0,0.0,,NSW,Liquid,0.0,0.0
2023,13,0.0,0.0,,NSW,Liquid,0.0,0.0
2023,14,0.0,0.0,,NSW,Liquid,0.0,0.0
2023,15,0.0,0.0,,NSW,Liquid,0.0,0.0
2023,16,0.0,0.0,,NSW,Liquid,0.0,0.0
2023,17,0.0,0.0,,NSW,Liquid,0.0,0.0
2023,18,0.0,0.0,,NSW,Liquid,0.0,0.0
2023,19,0.0,0.0,,NSW,Liquid,0.0,0.0
2023,20,0.0,0.0,,NSW,Liquid,0.0,0.0
2023,21,0.0,0.0,,NSW,Liquid,0.0,0.0
2023,22,0.0,0.0,,NSW,Liquid,0.0,0.0
2023,23,0.0,0.0,,NSW,Liquid,0.0,0.0
2024,0,0.0,0.0,,NSW,Liquid,0.0,0.0
2024,1,0.0,0.0,,NSW,Liquid,0.0,0.0
2024,2,0.0,0.0,,NSW,Liquid,0.0,0.0
2024,3,0.0,0.0,,NSW,Liquid,0.0,0.0
2024,4,0.0,0.0,,NSW,Liquid,0.0,0.0
2024,5,0.0,0.0,,NSW,Liquid,0.0,0.0
2024,6,0.0,0.0,,NSW,Liquid,0.0,0.0
2024,7,0.0,0.0,,NSW,Liquid,0.0,0.0
2024,8,0.0,0.0,,NSW,Liquid,0.0,0.0
2024,9,0.0,0.0,,NSW,Liquid,0.0,0.0
2024,10,0.0,0.0,,NSW,Liquid,0.0,0.0
2024,11,0.0,0.0,,NSW,Liquid,0.0,0.0
2024,12,0.0,0.0,,NSW,Liquid,0.0,0.0
2024,13,0.0,0.0,,NSW,Liquid,0.0,0.0
2024,14,0.0,0.0,,NSW,Liquid,0.0,0.0
2024,15,0.0,0.0,,NSW,Liquid,0.0,0.0
2024,16,0.0,0.0,,NSW,Liquid,0.0,0.0
2024,17,0.0,0.0,,NSW,Liquid,0.0,0.0
2024,18,0.0,0.0,,NSW,Liquid,0.0,0.0
2024,19,0.0,0.0,,NSW,Liquid,0.0,0.0
2024,20,0.0,0.0,,NSW,Liquid,0.0,0.0
2024,21,0.0,0.0,,NSW,Liquid,0.0,0.0
2024,22,0.0,0.0,,NSW,Liquid,0.0,0.0
2024,23,0.0,0.0,,NSW,Liquid,0.0,0.0
2025,0,0.0,0.0,,NSW,Liquid,0.0,0.0
2020,0,40.18333333333332,2475.2855166666664,61.59980547490669,NSW,Solar,0.0005419784429411844,0.0005915317461648154
2020,1,45.53416666666666,2267.170316666666,49.790530553979615,NSW,Solar,0.0006477518655860391,0.000640187598849776
2020,2,36.94333333333332,2043.8709749999998,55.32448727781288,NSW,Solar,0.0005495048119698955,0.0006701681966544083
2020,3,35.46666666666666,927.9872333333329,26.165053571428565,NSW,Solar,0.000538285775284449,0.0003245687831814723
2020,4,35.525833333333324,1151.5204999999996,32.41360981445427,NSW,Solar,0.0005337018183651232,0.00037275010837420396
2020,5,2196.3741666666665,149863.63130833334,68.23228645771877,NSW,Solar,0.03138100991337284,0.03811349110496352
2020,6,25515.759166666667,1800029.7332166666,70.5458035349461,NSW,Solar,0.3359922826372277,0.3449779761567915
2020,7,76963.875,4683778.9386,60.85684925037883,NSW,Solar,0.957294616837728,0.8664055126703776
2020,8,132970.805,7632669.9542166665,57.40109608433721,NSW,Solar,1.642946242932965,1.6225136978188182
2020,9,164673.25333333333,8880965.211625,53.930829881936305,NSW,Solar,2.0870341888533344,2.1071426541639777
2020,10,179133.59916666665,9156586.434325,51.115963040555414,NSW,Solar,2.337459665221618,2.6115282186812827
2020,11,182358.52666666667,9086762.827666666,49.82910859044375,NSW,Solar,2.425199090131875,2.801154388661481
2020,12,181287.88833333334,9475238.36295,52.2662514857469,NSW,Solar,2.4194477923688,2.7957186298415317
2020,13,177894.42583333334,9591519.4766,53.91691972173515,NSW,Solar,2.3526565867079885,2.5161795903611686
2020,14,168532.26166666666,11776141.094075,69.87469922741894,NSW,Solar,2.182266028612882,2.422216225626437
2020,15,148970.53333333333,15380326.580708334,103.24408617302618,NSW,Solar,1.8540252946823672,2.076049055236425
2020,16,108863.5325,16351007.835983334,150.1972925229423,NSW,Solar,1.27774674239423,1.6868159645374556
2020,17,51660.8875,9997729.530766666,193.52608936047926,NSW,Solar,0.5696421125960709,0.7702983769744822
2020,18,11494.786666666667,1816851.503425,158.05874055006385,NSW,Solar,0.12288665871301607,0.13268764544039985
2020,19,345.555,23526.047183333332,68.08191802559168,NSW,Solar,0.003762555094742756,0.0029078466310369405
2020,20,36.90249999999999,3205.359424999999,86.86022423955016,NSW,Solar,0.0004172208871145982,0.0005014445606517125
2020,21,34.79166666666666,2942.5260499999995,84.57559904191618,NSW,Solar,0.00041396117494707556,0.0005586534419822212
2020,22,34.56916666666666,2286.4885249999998,66.14242533085843,NSW,Solar,0.00043229494543046575,0.0004633777411455967
2020,23,34.90999999999999,2121.439566666666,60.76882173207295,NSW,Solar,0.00045146323365867865,0.00044907188263369486
2021,0,-127.21833333333333,-5170.75715,40.644748398422664,NSW,Solar,-0.0017241763135641712,-0.0016275888734222513
2021,1,-126.8575,-4769.128366666667,37.59437452784949,NSW,Solar,-0.0018139427102245877,-0.0017781815269636598
2021,2,-128.1,-4631.450983333333,36.154964741087696,NSW,Solar,-0.0019168447357795337,-0.0020048136446519857
2021,3,-125.40916666666666,-4430.531866666666,35.32861260806294,NSW,Solar,-0.0019153961091260654,-0.002029100986254271
2021,4,-123.25750000000001,-4599.205116666667,37.3137952389645,NSW,Solar,-0.0018641803069323313,-0.0019782044284447735
2021,5,3719.3216666666667,183842.7046,49.42909516206584,NSW,Solar,0.053527376589112975,0.062398440997043496
2021,6,44973.89666666667,1959233.6003416667,43.56379467989913,NSW,Solar,0.5975801633884816,0.43319697722918665
2021,7,134663.07083333333,5531872.904783334,41.07936103454743,NSW,Solar,1.6948452719186775,0.9378608687606214
2021,8,228416.74083333334,9733800.758975,42.614217869772375,NSW,Solar,2.8809062128049354,2.611718776874066
2021,9,275483.55083333334,11071500.600533333,40.18933459744591,NSW,Solar,3.600922496445887,3.4637114200778667
2021,10,293752.5208333333,10801951.979633333,36.77228692026118,NSW,Solar,3.9909831564066445,4.3146550543134055
2021,11,297793.63916666666,10631128.550691666,35.699649530599025,NSW,Solar,4.149270970122529,5.033440393108271
2021,12,293073.24166666664,10952138.003475,37.36996916262883,NSW,Solar,4.1096310763789905,4.970603835485901
2021,13,288085.6483333333,15329978.214616667,53.21326592735683,NSW,Solar,4.009309607043642,4.924078586444412
2021,14,276439.2683333333,14957981.362233333,54.10946661961515,NSW,Solar,3.747401904950249,4.645513338109537
2021,15,250867.28833333333,12905128.347125,51.44205301879633,NSW,Solar,3.234732057608315,3.2783207940538657
2021,16,188693.29666666666,17239151.254816666,91.36069780618774,NSW,Solar,2.260667773808703,2.2609042257595293
2021,17,95445.23333333334,7238195.846775,75.83611662927466,NSW,Solar,1.0613081096264467,0.47022194893964353
2021,18,24995.235,1495545.8783583334,59.8332393497534,NSW,Solar,0.2682799040293543,0.09981439947509602
2021,19,816.2358333333333,51255.86728333333,62.795414254254545,NSW,Solar,0.008914505231358318,0.007419501060250385
2021,20,-131.09333333333333,-6413.537016666667,48.92344144121237,NSW,Solar,-0.0014873337179692112,-0.0010342286352438507
2021,21,-127.72583333333334,-5326.227583333333,41.700472365940065,NSW,Solar,-0.001525113468226609,-0.0011526801865268976
2021,22,-127.96000000000001,-5530.532166666667,43.22078904866104,NSW,Solar,-0.0016072266655163647,-0.0013442204853958875
2021,23,-129.975,-5535.069083333334,42.58564403410913,NSW,Solar,-0.0016907124881772278,-0.001516575410367856
2022,0,25.943333333333335,4870.4194333333335,187.73298599511756,NSW,Solar,0.000348536257701599,0.0005579829954829741
2022,1,10.179166666666667,656.6607750000001,64.51026852230864,NSW,Solar,0.00014340434803798257,8.678118826339788e-05
2022,2,6.854166666666667,413.38187500000004,60.31103343465046,NSW,Solar,0.00010068524356947832,6.290548318005713e-05
2022,3,11.988333333333333,709.6526666666667,59.195273182260536,NSW,Solar,0.0001794942404436865,0.00011224782991665861
2022,4,11.941666666666666,679.3898416666667,56.89238032100489,NSW,Solar,0.00017716411626951694,0.00010385599924613258
2022,5,6321.36,410949.05135,65.00959466791957,NSW,Solar,0.08960963460581946,0.05297171189508256
2022,6,79129.86333333333,4207692.772933333,53.1745234439303,NSW,Solar,1.0435050301012418,0.4104238695173602
2022,7,223915.32416666666,13720896.431416666,61.277165743260184,NSW,Solar,2.822612674689473,1.1386080338573483
2022,8,360975.4216666667,30877763.609358333,85.53979511068096,NSW,Solar,4.580703480789857,3.3028471050198966
2022,9,425638.5775,38728762.16835833,90.98978385801585,NSW,Solar,5.635721419577045,4.909462723849494
2022,10,450423.5208333333,38636381.997275,85.77789615824996,NSW,Solar,6.222242103879481,6.220213029881385
2022,11,456878.91583333333,37306967.000308335,81.65613624840086,NSW,Solar,6.4793423235711165,6.899032994374875
2022,12,452505.6558333333,37749623.517675,83.42353964207449,NSW,Solar,6.462548945402452,6.755012778157793
2022,13,442436.1616666667,40401089.5521,91.31507108259012,NSW,Solar,6.250808692174657,6.41909971486512
2022,14,424070.4083333333,46676634.002174996,110.0681233232516,NSW,Solar,5.815948088170339,5.910010775775102
2022,15,390282.1408333333,43238309.91655833,110.78731356816782,NSW,Solar,5.060850389945274,4.669874633879197
2022,16,306726.4816666667,33880840.833908334,110.45945772210223,NSW,Solar,3.669790549274042,2.8012712431977116
2022,17,169623.99,16135343.960425,95.12418591512322,NSW,Solar,1.871550037628889,0.6011144163100142
2022,18,49822.065833333334,5129109.788516667,102.94855708462109,NSW,Solar,0.5299380228815089,0.16163276678725683
2022,19,2417.3175,266434.79135,110.21919600962637,NSW,Solar,0.026161184528777953,0.01529221294764937
2022,20,15.706666666666667,1477.3608083333334,94.0594742147708,NSW,Solar,0.00017624701722507164,0.00010748777193204118
2022,21,18.323333333333334,1753.6959166666666,95.70834546116062,NSW,Solar,0.00021627506895110197,0.00015222475033474674
2022,22,12.816666666666666,1069.5701916666667,83.45151040312093,NSW,Solar,0.0001593371656292731,9.751578283541009e-05
2022,23,12.960833333333333,964.0197583333334,74.37945798238282,NSW,Solar,0.00016706823426496906,0.0001012088820697933
2023,0,0.415,71.57774166666667,172.47648594377512,NSW,Solar,5.566583859241979e-06,6.838361679185281e-06
2023,1,0.41833333333333333,69.28543333333333,165.6225498007968,NSW,Solar,5.881568043371071e-06,7.727826319802199e-06
2023,2,0.42666666666666664,66.72534166666667,156.38751953125,NSW,Solar,6.250624982381585e-06,8.545460687389555e-06
2023,3,0.42833333333333334,63.73625833333333,148.80060311284046,NSW,Solar,6.388843127349863e-06,8.564566189550144e-06
2023,4,5.449166666666667,726.190825,133.26640006117142,NSW,Solar,8.039253855789479e-05,9.000073482150226e-05
2023,5,9950.309166666666,1040523.5471416666,104.57198160509418,NSW,Solar,0.13975103020796079,0.1080863103149845
2023,6,106818.055,7784214.314375,72.87358222704019,NSW,Solar,1.3936599568724037,0.636550620372399
2023,7,286415.88666666666,19894111.3255,69.45882631382436,NSW,Solar,3.587835367902882,1.6434095916271163
2023,8,465504.2833333333,37380930.383991666,80.30201165136074,NSW,Solar,5.952817573191509,4.177721493389579
2023,9,549494.1375,43126290.19255833,78.48362202510002,NSW,Solar,7.409273414525461,6.269130932459902
2023,10,571133.91,38811106.79344167,67.95447812482657,NSW,Solar,8.083648891507282,8.15343381816881
2023,11,571417.3583333333,35970656.196833335,62.94988360477849,NSW,Solar,8.333774286324113,9.394135856437169
2023,12,562361.7483333333,38102350.99334167,67.75416554604804,NSW,Solar,8.280781615995727,9.917148313120864
2023,13,548657.3641666666,43046981.12101667,78.45876850008014,NSW,Solar,7.99097144688005,9.438811146571766
2023,14,530333.3816666667,51427752.216683336,96.97249691328595,NSW,Solar,7.464525786880053,8.518115171343954
2023,15,487718.49,53373824.06684167,109.43571991056085,NSW,Solar,6.428352193571575,6.161347380054512
2023,16,366681.85583333333,47039032.22906667,128.28295559420087,NSW,Solar,4.409485478305278,3.649273843647453
2023,17,192047.9775,29325441.770733334,152.69851915380536,NSW,Solar,2.1130693372248883,1.0966136610908401
2023,18,51721.59166666667,8531961.1492,164.95936946771585,NSW,Solar,0.5468680308858027,0.3209945119369478
2023,19,2105.1558333333332,311072.61665833334,147.76702595255222,NSW,Solar,0.022573181980502913,0.01693215973154316
2023,20,0.6041666666666666,93.35083333333333,154.51172413793103,NSW,Solar,6.701016951462297e-06,5.733141041869646e-06
2023,21,0.3591666666666667,52.159175,145.22276102088165,NSW,Solar,4.199034369402229e-06,3.819671450405845e-06
2023,22,0.365,59.23885,162.2982191780822,NSW,Solar,4.5114683597581445e-06,4.821644137248928e-06
2023,23,0.36583333333333334,59.7822,163.41375854214124,NSW,Solar,4.695874272627995e-06,5.194423290898684e-06
2024,0,0.018333333333333333,1.5583333333333333,85.0,NSW,Solar,2.442660475049977e-07,2.5683854662863925e-07
2024,1,0.0,0.0,,NSW,Solar,0.0,0.0
2024,2,0.0033333333333333335,0.19333333333333336,58.0,NSW,Solar,4.8161740144413e-08,4.118935314773012e-08
2024,3,0.0025,0.14476666666666668,57.90666666666667,NSW,Solar,3.670219355484896e-08,3.220632408812922e-08
2024,4,5.11,360.49145,70.54627201565557,NSW,Solar,7.416968883957662e-05,7.357708349411678e-05
2024,5,12964.741666666667,802250.9339166667,61.87943844491052,NSW,Solar,0.17985092573676015,0.13480120994438402
2024,6,143212.14333333334,5616364.1783,39.2170946372029,NSW,Solar,1.8582267198962636,0.6984118431360355
2024,7,382094.8575,18203276.572691668,47.64072642011851,NSW,Solar,4.800994414294089,2.3857533068850802
2024,8,609292.3608333333,27059338.710175,44.41109137354973,NSW,Solar,7.873841927937361,6.613941987136794
2024,9,706950.8883333333,27906564.629666667,39.47454496514967,NSW,Solar,9.710640391512298,10.586097305608234
2024,10,731012.9233333333,26671655.477191668,36.485887767307915,NSW,Solar,10.6120031976807,14.494473081921091
2024,11,729744.8758333334,22630452.605341665,31.011458051690713,NSW,Solar,10.923877667039736,15.59077845082047
2024,12,721730.7333333333,24578959.569383334,34.05558116648952,NSW,Solar,10.893108470802177,16.723418148498684
2024,13,711164.5033333333,29625195.336658332,41.65730319469076,NSW,Solar,10.597123780089662,10.94527545775974
2024,14,695513.4283333333,37809503.49205834,54.36200359590709,NSW,Solar,9.926230744243083,8.982997910414243
2024,15,649023.0191666667,47420785.99074167,73.06487534391164,NSW,Solar,8.566635300111264,8.845328636980893
2024,16,493358.3883333333,55425731.098975,112.34374931014062,NSW,Solar,5.880605753173816,5.419660098493258
2024,17,244086.1075,35536299.26585834,145.58919239538585,NSW,Solar,2.648762228275512,1.667497368945229
2024,18,58138.379166666666,15368265.161841666,264.33941541068936,NSW,Solar,0.6065132795809219,0.5633511727792799
2024,19,2110.4425,618436.2743916666,293.03630607878046,NSW,Solar,0.0223806098501903,0.04239038683533472
2024,20,0.028333333333333335,3.7645750000000002,132.86735294117648,NSW,Solar,3.119205560772594e-07,3.5706512470311496e-07
2024,21,0.0,0.0,,NSW,Solar,0.0,0.0
2024,22,0.0,0.0,,NSW,Solar,0.0,0.0
2024,23,1.9,110.76825,58.29907894736842,NSW,Solar,2.428557228313429e-05,1.5612426913756874e-05
2025,0,0.0,0.0,,NSW,Solar,0.0,0.0
2020,0,205333.20166666666,11321462.846791666,55.13702973945089,NSW,Wind,2.769460860807007,2.705548366768312
2020,1,201941.50166666668,10089986.844691666,49.96489954475347,NSW,Wind,2.87274356861323,2.8491394771020637
2020,2,197540.78416666668,9106320.178841667,46.09843084939156,NSW,Wind,2.938273340969681,2.985886216429083
2020,3,194655.85583333333,8582737.244216667,44.09185229734527,NSW,Wind,2.9543367933525504,3.0018608916800558
2020,4,193979.17416666666,9295316.857391667,47.91914852367163,NSW,Wind,2.914133976994627,3.0089176579707524
2020,5,187410.86666666667,10372200.308583334,55.34471129164336,NSW,Wind,2.6776595509070273,2.637869913793478
2020,6,172809.29416666666,11450162.296425,66.25894950639542,NSW,Wind,2.275557972965916,2.194438093324559
2020,7,153872.5,9813006.539308334,63.77362127286119,NSW,Wind,1.9139020212971771,1.8152101269041745
2020,8,139615.07166666666,8021425.87225,57.453867813077444,NSW,Wind,1.7250407520024162,1.7051534301668347
2020,9,132182.78416666668,6860454.846316666,51.90127360055038,NSW,Wind,1.675256814020888,1.6277461615002469
2020,10,131089.54583333334,6255068.354783333,47.71599684032775,NSW,Wind,1.7105474759793446,1.783993154595408
2020,11,133159.54416666666,6285866.3818500005,47.20552643213026,NSW,Wind,1.7708983026917882,1.9377288189418016
2020,12,136788.6525,6657502.065125,48.669987922609295,NSW,Wind,1.8255659898454215,1.964330799788308
2020,13,141053.5425,7234018.006891667,51.285617352656466,NSW,Wind,1.8654353237128753,1.8977273110535626
2020,14,144961.93333333332,8727723.471408334,60.20700242276249,NSW,Wind,1.8770619905467478,1.7951919254655047
2020,15,149016.36083333334,11093001.4087,74.4414998907866,NSW,Wind,1.8545956446857599,1.497342398642835
2020,16,153753.24,16531455.558675,107.5193963956467,NSW,Wind,1.8046236148230648,1.7054314592185167
2020,17,157060.8775,19530069.826966666,124.34713302150413,NSW,Wind,1.7318419097095978,1.504739755522982
2020,18,164886.80166666667,18715496.05235,113.50511904636879,NSW,Wind,1.7627459047544252,1.3668233753578922
2020,19,178103.97916666666,14553956.686841667,81.7160669567204,NSW,Wind,1.9392745994342413,1.7988858727645298
2020,20,191626.15083333335,13421824.933,70.04171859963736,NSW,Wind,2.1665316074802297,2.0997024714856707
2020,21,198574.99833333332,12085293.1606,60.8600944833614,NSW,Wind,2.36270197725069,2.2944539850491346
2020,22,203404.45416666666,12495329.210908333,61.430951756198226,NSW,Wind,2.5436169249367553,2.5322923606718275
2020,23,205357.6,12198830.775208334,59.40286979984346,NSW,Wind,2.6557263292003865,2.5822804421246204
2021,0,221519.13833333334,9555856.394858334,43.13783660750366,NSW,Wind,3.0022249255124,3.007877781359794
2021,1,218627.37916666668,8765031.64415,40.09118929915971,NSW,Wind,3.126165506137847,3.2680641313441923
2021,2,214673.99583333332,8035976.479183333,37.43339498567974,NSW,Wind,3.212308499780504,3.478528727075953
2021,3,211400.70083333334,7665070.957491667,36.25849359664493,NSW,Wind,3.228759831559549,3.5104595808396346
2021,4,207224.85833333334,7877732.709341667,38.015384701915785,NSW,Wind,3.134125712527369,3.3883606702495723
2021,5,204766.25916666666,8905968.960866667,43.49334210192206,NSW,Wind,2.946935395609703,3.0227937515130505
2021,6,197471.21583333332,11107763.603,56.250039055692085,NSW,Wind,2.6238527272124763,2.455985654674793
2021,7,183288.25166666668,13149045.648025,71.7397079652341,NSW,Wind,2.3068330820998644,2.229258623090655
2021,8,165453.90916666668,8093365.158108333,48.91613137986147,NSW,Wind,2.0867874793770538,2.171566305385907
2021,9,153450.29916666666,6609436.735066666,43.072165847575,NSW,Wind,2.005791753025211,2.0677577796843347
2021,10,148988.36333333334,5674624.641191667,38.08770372553033,NSW,Wind,2.02418704995996,2.2666318028086736
2021,11,148137.2,5378077.4424083335,36.30470565400408,NSW,Wind,2.06405141921526,2.54631783510146
2021,12,148627.71333333335,5483763.28275,36.89596751348346,NSW,Wind,2.0841379651456804,2.488793950321421
2021,13,148728.33,8014417.859975,53.88628958568284,NSW,Wind,2.069863340150158,2.5742778505381816
2021,14,149474.80833333332,7275561.91545,48.674167885368874,NSW,Wind,2.026275734513164,2.2595776195978865
2021,15,151300.74916666668,7035614.365841666,46.50085610674355,NSW,Wind,1.9509015580352222,1.787274039751898
2021,16,154559.23416666666,11607110.383833334,75.09813597624958,NSW,Wind,1.8517196211923534,1.5222654832460996
2021,17,160224.87083333332,24947930.561183333,155.7057305237855,NSW,Wind,1.7816285721193679,1.6207166507821607
2021,18,173794.9025,22458061.219466668,129.22163364064528,NSW,Wind,1.8653827324884515,1.4988760468228917
2021,19,191412.165,13642853.157891667,71.27474451736997,NSW,Wind,2.0905045779107407,1.9748600274437627
2021,20,205193.19916666666,12920963.540000001,62.969745549437256,NSW,Wind,2.328041831406798,2.083597623789046
2021,21,215006.9325,11053629.440708334,51.410572264726085,NSW,Wind,2.567295588998619,2.3921808533650664
2021,22,219808.76333333334,11167243.67115,50.80436058054343,NSW,Wind,2.7608823518561194,2.714248331949383
2021,23,222476.66,10112167.56525,45.45271205190693,NSW,Wind,2.8939724361604857,2.7706726770864374
2022,0,264984.9008333333,33448488.690991666,126.22790425341877,NSW,Wind,3.559945227439778,3.832049409634606
2022,1,261938.79416666666,30840276.124633335,117.73848246781748,NSW,Wind,3.6902001149399406,4.075705311417421
2022,2,257793.2475,28304721.783775,109.79621094914444,NSW,Wind,3.786890103115522,4.3072091636467
2022,3,253552.48583333334,26810876.642833333,105.74093389270426,NSW,Wind,3.7962917439674198,4.240754474237543
2022,4,251302.9325,27864411.732691668,110.87977149925088,NSW,Wind,3.728278739899559,4.259537229472146
2022,5,248296.06916666665,29396534.0446,118.39307059213984,NSW,Wind,3.5197679031231055,3.789240362057201
2022,6,240396.36666666667,32690050.4036,135.9839620576628,NSW,Wind,3.1701661960163774,3.188630374267972
2022,7,224834.41,30642603.228841666,136.28965080941865,NSW,Wind,2.834198408412473,2.54283052051723
2022,8,204417.06416666668,27159021.246616665,132.86083212932357,NSW,Wind,2.59401028756402,2.905070970631276
2022,9,191806.565,22500787.960783333,117.30979052142106,NSW,Wind,2.539639083315931,2.8523188856513304
2022,10,187208.52916666667,18498256.610133335,98.81097134022585,NSW,Wind,2.586136688046551,2.9781022665257875
2022,11,183543.36416666667,15978713.424333334,87.05688433292447,NSW,Wind,2.6029660079335706,2.954881620937594
2022,12,180764.52583333335,15889578.7346,87.9020851096102,NSW,Wind,2.5816242973560835,2.843321267601825
2022,13,181668.4375,17038854.521558333,93.79094550509542,NSW,Wind,2.5666406740829095,2.7072068454965277
2022,14,185028.40916666668,20988730.5654,113.43517819738771,NSW,Wind,2.5375871586498717,2.6575100467950232
2022,15,190258.46333333335,22840599.990716666,120.05037563401252,NSW,Wind,2.467111654904225,2.4668572551764365
2022,16,195933.94666666666,30284004.927858334,154.56231777630197,NSW,Wind,2.34422714938812,2.5038844977059953
2022,17,202268.04416666666,42971315.457175,212.4473771139405,NSW,Wind,2.2317289298008305,1.600875523476158
2022,18,218163.91333333333,48045904.184883334,220.2284669851601,NSW,Wind,2.3205250718168475,1.5140624292317975
2022,19,238269.66583333333,38814332.10631666,162.9008542508588,NSW,Wind,2.5786503822837057,2.227775993454461
2022,20,254790.45083333334,38363567.92865834,150.56909630319382,NSW,Wind,2.85904437458444,2.7912033517844588
2022,21,264894.2625,36568183.79635,138.0482289470124,NSW,Wind,3.1266158752195095,3.174200610089336
2022,22,269197.4275,38516801.69106667,143.08012542603763,NSW,Wind,3.3466700982477304,3.5116873099911294
2022,23,267607.385,34701593.3913,129.6735267275976,NSW,Wind,3.4495230467343228,3.643192416767461
2023,0,277138.42583333334,40107175.03334167,144.71892489373337,NSW,Wind,3.7173838265531653,3.8317410192351034
2023,1,273693.2975,36354849.075391665,132.83061517204916,NSW,Wind,3.8479978141693656,4.054877714131084
2023,2,269921.87833333336,33241403.891883332,123.15194343317619,NSW,Wind,3.954329146878975,4.257199784315737
2023,3,264571.475,31873192.741141666,120.47100973807426,NSW,Wind,3.946238871003656,4.2829635131096415
2023,4,259407.83666666667,33338410.752483334,128.51736162204867,NSW,Wind,3.8270905969925204,4.131808558039235
2023,5,252895.84833333333,35668497.081325,141.04026347760197,NSW,Wind,3.5518951972161874,3.705131185730216
2023,6,241231.595,37413062.51725,155.09188386890202,NSW,Wind,3.147359444842552,3.0594363404675837
2023,7,221310.855,31024869.75143333,140.1868414969222,NSW,Wind,2.7722865589293306,2.5628975174746125
2023,8,202931.50583333333,23722507.501383334,116.89908574800857,NSW,Wind,2.595065775611478,2.651245660489679
2023,9,190051.9925,17344858.557808332,91.2637554052917,NSW,Wind,2.562624565594828,2.5213666378069592
2023,10,186746.725,14073567.264041666,75.36178888300005,NSW,Wind,2.6431541361970003,2.9565737427591476
2023,11,186787.61583333334,12589775.750475,67.40155493878456,NSW,Wind,2.724183658641254,3.2879595844696388
2023,12,186871.09333333332,12826456.392658334,68.6379908409858,NSW,Wind,2.7516784682134214,3.338425768005713
2023,13,188895.895,14361151.256308334,76.0268043744854,NSW,Wind,2.75119191313601,3.1489361396696425
2023,14,195122.315,18694786.917633332,95.81060432597539,NSW,Wind,2.7463772831646702,3.0964672031004215
2023,15,199271.81083333332,22989220.840033334,115.36614608907743,NSW,Wind,2.6264933738465364,2.653821008119039
2023,16,204684.18583333332,31141444.1421,152.1438699101909,NSW,Wind,2.4614033411052008,2.415943784892545
2023,17,214308.26083333333,63452361.383433335,296.07986708818464,NSW,Wind,2.357995228983394,2.372776746742453
2023,18,229125.46583333332,59540241.87009167,259.8586833355375,NSW,Wind,2.4226128448174,2.240058357683678
2023,19,252570.1575,45929774.61574167,181.8495703149002,NSW,Wind,2.708261325749099,2.5000280917741162
2023,20,270041.0366666667,45071499.51425833,166.9061120139814,NSW,Wind,2.9951165202104035,2.7680659556740497
2023,21,277604.4891666667,42672721.94055834,153.71769407856627,NSW,Wind,3.2454871214232455,3.1249684778844333
2023,22,280437.595,43043934.61370833,153.48846011073636,NSW,Wind,3.466261196518271,3.5034869004768496
2023,23,282308.7025,41549221.186825,147.17655112606738,NSW,Wind,3.6237435253086305,3.610175641772047
2024,0,274179.80416666664,21138171.152358335,77.09601812797634,NSW,Wind,3.6530627492446883,3.483912614219771
2024,1,271306.7375,19209111.490408335,70.80219115608338,NSW,Wind,3.7779701700415185,3.6454700596674763
2024,2,267515.31666666665,17972415.183091667,67.18275202718922,NSW,Wind,3.8652009497851068,3.8289939097964965
2024,3,265400.6025,17566928.206833333,66.19023484256535,NSW,Wind,3.8963137130114123,3.908124681525487
2024,4,261681.15666666668,18519886.113791667,70.77271573429557,NSW,Wind,3.7982015587372144,3.7799487530036653
2024,5,256069.24,20417428.242641665,79.73401351385144,NSW,Wind,3.552272081526906,3.430714648873974
2024,6,245734.67333333334,26351374.379666667,107.2350678974865,NSW,Wind,3.188491739350268,3.276872967173113
2024,7,225360.1875,24779760.901891667,109.95624904639232,NSW,Wind,2.8316345539713748,3.2476788604200166
2024,8,200162.6975,11071771.233233333,55.31385903326634,NSW,Wind,2.5866883310812714,2.706202594815063
2024,9,181529.385,7534060.2004,41.50325414477662,NSW,Wind,2.4934781288459567,2.857976087209174
2024,10,173649.11,6393782.398541667,36.82012766170622,NSW,Wind,2.5208376648002546,3.4746439697593536
2024,11,174566.70833333334,4909572.216816667,28.124332890793177,NSW,Wind,2.613167189962794,3.3823474084042315
2024,12,176627.71666666667,5359190.790883333,30.34173170566001,NSW,Wind,2.665848616026024,3.646370314436134
2024,13,179775.11833333335,6190702.055766666,34.435811324501884,NSW,Wind,2.6788445888807977,2.287206497958192
2024,14,182813.54666666666,9062267.861233333,49.5710959415772,NSW,Wind,2.6090789529905254,2.153065386806048
